incident_id,machine_id,severity,shift,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite,incident_at_source
INC-001124,MACH-01,3,nuit,False,False,False,False,True,False,False,False,False,2026-04-30 05:47:00
INC-001125,MACH-10,3,matin,False,False,False,False,False,False,True,False,False,2026-04-30 09:04:00
INC-001126,MACH-01,4,nuit,False,False,False,False,True,False,False,False,False,2026-05-01 05:03:00
INC-001127,MACH-15,2,nuit,False,False,False,False,True,False,False,False,False,2026-05-01 05:14:00
INC-001128,MACH-10,4,matin,False,False,False,False,False,False,True,False,False,2026-05-01 09:04:00
INC-001129,MACH-08,2,matin,False,False,False,False,False,False,True,False,False,2026-05-02 09:22:00
INC-001130,MACH-13,3,nuit,False,False,True,False,False,False,False,False,False,2026-05-03 00:55:00
INC-001131,MACH-15,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-05-03 20:03:00
INC-001132,MACH-15,3,nuit,False,False,True,False,False,False,False,False,False,2026-05-04 02:22:00
INC-001133,MACH-09,2,matin,False,False,False,False,True,False,False,False,False,2026-05-08 10:07:00
INC-001134,MACH-08,2,apres-midi,False,False,False,False,False,False,False,False,True,2026-05-08 14:54:00
INC-001135,MACH-01,2,apres-midi,False,False,True,False,False,False,False,False,False,2026-05-08 18:43:00
INC-001136,MACH-06,2,apres-midi,True,False,False,False,False,False,False,False,False,2026-05-08 21:44:00
INC-001137,MACH-01,3,nuit,False,False,False,True,False,False,False,False,False,2026-05-09 03:41:00
INC-001138,MACH-08,3,matin,False,False,False,False,False,False,True,False,False,2026-05-09 07:38:00
INC-001139,MACH-01,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-05-09 18:43:00
INC-001140,MACH-01,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-05-09 18:45:00
INC-001141,MACH-06,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-05-09 19:01:00
INC-001142,MACH-03,3,nuit,False,False,False,False,False,False,False,False,True,2026-05-10 04:50:00
INC-001143,MACH-08,3,matin,False,False,True,False,False,False,False,False,False,2026-05-10 12:43:00
INC-001144,MACH-09,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-05-10 16:03:00
INC-001145,MACH-01,4,apres-midi,False,False,True,False,False,False,False,False,False,2026-05-10 18:43:00
INC-001146,MACH-09,2,matin,False,False,False,False,True,False,False,False,False,2026-05-11 13:23:00
INC-001147,MACH-09,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-05-11 16:03:00
INC-001148,MACH-03,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-05-11 16:46:00
INC-001149,MACH-12,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-05-12 15:22:00
INC-001150,MACH-09,5,apres-midi,False,False,False,True,False,False,False,False,False,2026-05-12 16:03:00
INC-001151,MACH-10,2,apres-midi,False,False,False,False,False,False,False,False,True,2026-05-12 16:49:00
INC-001152,MACH-05,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-05-12 18:52:00
INC-001153,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-13 00:14:00
INC-001154,MACH-03,2,nuit,False,True,False,False,False,False,False,False,False,2026-05-13 00:26:00
INC-001155,MACH-10,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-05-13 16:49:00
INC-001156,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-14 00:06:00
INC-001157,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-14 00:26:00
INC-001158,MACH-08,3,matin,False,False,False,True,False,False,False,False,False,2026-05-14 08:36:00
INC-001159,MACH-09,3,matin,False,False,False,False,False,False,True,False,False,2026-05-14 13:14:00
INC-001160,MACH-10,4,apres-midi,False,False,False,False,False,False,False,False,True,2026-05-14 16:49:00
INC-001161,MACH-03,5,nuit,False,True,False,False,False,False,False,False,False,2026-05-15 00:26:00
INC-001162,MACH-14,2,matin,True,False,False,False,False,False,False,False,False,2026-05-15 07:01:00
INC-001163,MACH-06,2,matin,False,False,False,True,False,False,False,False,False,2026-05-15 08:31:00
INC-001164,MACH-09,3,nuit,False,False,False,False,True,False,False,False,False,2026-05-16 00:55:00
INC-001165,MACH-11,2,nuit,False,False,False,False,False,False,True,False,False,2026-05-16 02:30:00
INC-001166,MACH-02,3,matin,False,False,False,False,False,False,True,False,False,2026-05-16 06:15:00
INC-001167,MACH-06,3,matin,False,False,False,True,False,False,False,False,False,2026-05-16 08:31:00
INC-001168,MACH-12,2,apres-midi,True,False,False,False,False,False,False,False,False,2026-05-16 19:39:00
INC-001169,MACH-06,4,matin,False,False,False,True,False,False,False,False,False,2026-05-17 08:31:00
INC-001170,MACH-11,2,apres-midi,False,False,False,False,False,False,True,False,False,2026-05-17 16:02:00
INC-001171,MACH-10,2,matin,False,True,False,False,False,False,False,False,False,2026-05-19 08:44:00
INC-001172,MACH-14,2,matin,False,False,False,True,False,False,False,False,False,2026-05-20 11:23:00
INC-001173,MACH-15,2,apres-midi,False,False,False,False,False,False,True,False,False,2026-05-20 15:40:00
INC-001174,MACH-08,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-05-20 18:52:00
INC-001175,MACH-10,3,nuit,False,False,False,False,True,False,False,False,False,2026-05-21 23:35:00
INC-001176,MACH-13,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-22 00:39:00
INC-001177,MACH-13,2,nuit,False,True,False,False,False,False,False,False,False,2026-05-22 00:52:00
INC-001178,MACH-03,3,nuit,False,False,False,True,False,False,False,False,False,2026-05-22 03:15:00
INC-001179,MACH-03,2,nuit,False,False,False,True,False,False,False,False,False,2026-05-22 03:18:00
INC-001180,MACH-14,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-05-22 19:14:00
INC-001181,MACH-13,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-23 00:24:00
INC-001182,MACH-13,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-23 00:52:00
INC-001183,MACH-03,3,nuit,False,False,False,True,False,False,False,False,False,2026-05-23 03:18:00
INC-001184,MACH-03,3,nuit,False,False,False,True,False,False,False,False,False,2026-05-23 03:49:00
INC-001185,MACH-08,3,matin,False,False,False,False,False,False,True,False,False,2026-05-23 08:30:00
INC-001186,MACH-03,3,matin,False,False,False,False,False,False,False,False,True,2026-05-23 10:20:00
INC-001187,MACH-14,3,matin,False,False,False,True,False,False,False,False,False,2026-05-23 13:45:00
INC-001188,MACH-08,3,matin,False,False,False,False,False,False,False,False,True,2026-05-23 13:49:00
INC-001189,MACH-13,4,nuit,False,True,False,False,False,False,False,False,False,2026-05-24 00:52:00
INC-001190,MACH-03,4,nuit,False,False,False,True,False,False,False,False,False,2026-05-24 03:18:00
INC-001191,MACH-13,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-05-24 16:41:00
INC-001192,MACH-12,2,nuit,False,False,False,True,False,False,False,False,False,2026-05-25 01:51:00
INC-001193,MACH-08,3,matin,False,False,True,False,False,False,False,False,False,2026-05-25 06:34:00
INC-001194,MACH-07,2,apres-midi,False,False,False,False,False,True,False,False,False,2026-05-25 14:39:00
INC-001195,MACH-04,3,nuit,False,False,False,False,False,False,False,False,True,2026-05-25 22:23:00
INC-001196,MACH-12,2,nuit,False,True,False,False,False,False,False,False,False,2026-05-26 01:07:00
INC-001197,MACH-12,2,nuit,False,True,False,False,False,False,False,False,False,2026-05-26 01:20:00
INC-001198,MACH-12,3,nuit,False,False,False,True,False,False,False,False,False,2026-05-26 01:51:00
INC-001199,MACH-07,3,apres-midi,False,False,False,False,False,True,False,False,False,2026-05-26 14:16:00
INC-001200,MACH-07,3,apres-midi,False,False,False,False,False,True,False,False,False,2026-05-26 14:39:00
INC-001201,MACH-12,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-27 01:20:00
INC-001202,MACH-12,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-27 01:32:00
INC-001203,MACH-12,4,nuit,False,False,False,True,False,False,False,False,False,2026-05-27 01:51:00
INC-001204,MACH-13,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-27 04:50:00
INC-001205,MACH-11,3,matin,False,False,False,False,True,False,False,False,False,2026-05-27 11:11:00
INC-001206,MACH-07,4,apres-midi,False,False,False,False,False,True,False,False,False,2026-05-27 14:39:00
INC-001207,MACH-09,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-05-27 18:05:00
INC-001208,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-05-28 00:39:00
INC-001209,MACH-12,4,nuit,False,True,False,False,False,False,False,True,False,2026-05-28 01:20:00
INC-001210,MACH-14,2,matin,True,False,False,False,False,False,False,False,False,2026-05-28 08:26:00
INC-001211,MACH-05,2,apres-midi,False,True,False,False,False,False,False,False,False,2026-05-28 19:57:00
INC-001212,MACH-12,2,apres-midi,True,False,False,False,False,False,False,False,False,2026-05-28 20:25:00
INC-001213,MACH-05,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-05-29 19:47:00
INC-001214,MACH-05,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-05-29 19:57:00
INC-001215,MACH-13,3,nuit,False,False,False,True,False,False,False,False,False,2026-05-29 23:31:00
INC-001216,MACH-05,5,apres-midi,False,True,False,False,False,False,False,False,False,2026-05-30 19:57:00
INC-001217,MACH-07,2,nuit,False,True,False,False,False,False,False,False,False,2026-05-31 04:08:00
INC-001218,MACH-09,2,matin,False,False,False,False,False,False,True,False,False,2026-05-31 09:17:00
INC-001219,MACH-03,2,matin,False,True,False,False,False,False,False,False,False,2026-05-31 09:33:00
INC-001220,MACH-03,3,matin,False,True,False,False,False,False,False,False,False,2026-05-31 09:37:00
INC-001221,MACH-05,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-05-31 19:45:00
INC-001222,MACH-07,3,nuit,False,True,False,False,False,False,False,False,False,2026-06-01 04:08:00
INC-001223,MACH-03,3,matin,False,True,False,False,False,False,False,False,False,2026-06-01 09:24:00
INC-001224,MACH-03,3,matin,False,True,False,False,False,False,False,False,False,2026-06-01 09:33:00
INC-001225,MACH-09,2,nuit,False,False,True,False,False,False,False,False,False,2026-06-02 00:31:00
INC-001226,MACH-07,4,nuit,False,True,False,False,False,False,False,False,False,2026-06-02 04:08:00
INC-001227,MACH-05,3,nuit,False,False,False,False,True,False,False,False,False,2026-06-02 05:07:00
INC-001228,MACH-06,2,matin,False,False,False,True,False,False,False,False,False,2026-06-02 06:04:00
INC-001229,MACH-03,4,matin,False,True,False,False,False,False,False,False,False,2026-06-02 09:33:00
INC-001230,MACH-02,3,matin,False,False,False,True,False,False,False,False,False,2026-06-02 12:57:00
INC-001231,MACH-06,3,matin,False,False,False,True,False,False,False,False,False,2026-06-03 06:04:00
INC-001232,MACH-11,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-06-03 18:49:00
INC-001233,MACH-13,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-06-03 20:40:00
INC-001234,MACH-07,2,nuit,False,False,True,False,False,False,False,False,False,2026-06-04 00:42:00
INC-001235,MACH-03,3,nuit,False,False,False,False,False,False,False,False,True,2026-06-04 05:34:00
INC-001236,MACH-03,2,nuit,False,False,False,False,False,False,False,False,True,2026-06-04 05:53:00
INC-001237,MACH-06,4,matin,False,False,False,True,False,False,False,False,False,2026-06-04 06:04:00
INC-001238,MACH-09,3,matin,False,False,False,False,True,False,False,False,False,2026-06-04 10:23:00
INC-001239,MACH-10,2,nuit,False,False,False,False,False,False,False,False,True,2026-06-05 00:13:00
INC-001240,MACH-03,3,nuit,False,False,False,False,False,False,False,False,True,2026-06-05 05:29:00
INC-001241,MACH-03,3,nuit,False,False,False,False,False,False,False,False,True,2026-06-05 05:53:00
INC-001242,MACH-10,3,nuit,False,False,False,False,False,False,False,False,True,2026-06-06 00:13:00
INC-001243,MACH-03,4,nuit,False,False,False,False,False,False,False,False,True,2026-06-06 05:53:00
INC-001244,MACH-10,4,nuit,False,False,False,False,False,False,False,False,True,2026-06-07 00:13:00
INC-001245,MACH-13,3,nuit,False,True,False,False,False,False,False,False,False,2026-06-08 00:29:00
