machine_id,timestamp,temperature_c,pressure_bar,voltage_mean_v,rotation_mean_rpm,pieces_produced
MACH-01,2025-06-16 04:00:00,59.972,201.904,230.31,1595.46,22
MACH-01,2025-06-16 05:00:00,62.385,201.893,231.56,1649.86,40
MACH-01,2025-06-16 06:00:00,63.421,200.546,231.45,1610.46,42
MACH-01,2025-06-16 07:00:00,62.57,200.973,230.04,1608.06,37
MACH-01,2025-06-16 08:00:00,62.343,201.67,230.88,1633.66,45
MACH-01,2025-06-16 09:00:00,61.628,199.947,230.96,1640.06,46
MACH-01,2025-06-16 10:00:00,62.906,199.985,230.08,1638.36,43
MACH-01,2025-06-16 11:00:00,62.308,199.69,230.14,1603.46,47
MACH-01,2025-06-16 12:00:00,60.963,199.123,229.33,1602.06,40
MACH-01,2025-06-16 13:00:00,61.674,199.109,230.62,1601.512,41
MACH-01,2025-06-16 14:00:00,62.497,199.012,229.49,1559.972,40
MACH-01,2025-06-16 15:00:00,63.031,200.461,229.56,1586.549,40
MACH-01,2025-06-16 16:00:00,63.707,198.591,229.79,1612.542,42
MACH-01,2025-06-16 17:00:00,67.146,199.221,229.712,1607.751,45
MACH-01,2025-06-16 18:00:00,69.536,199.308,230.106,1631.378,46
MACH-01,2025-06-16 19:00:00,72.378,197.777,231.534,1617.421,36
MACH-01,2025-06-16 20:00:00,75.843,197.734,232.132,1628.181,39
MACH-01,2025-06-16 21:00:00,78.239,196.05,232.924,1643.657,40
MACH-01,2025-06-16 22:00:00,80.0,191.276,233.798,1590.782,20
MACH-01,2025-06-16 23:00:00,80.0,189.239,235.964,1488.766,21
MACH-01,2025-06-17 00:00:00,80.0,186.456,237.264,1242.288,19
MACH-01,2025-06-17 01:00:00,50.712,198.642,227.91,1580.06,13
MACH-01,2025-06-17 02:00:00,52.662,201.949,227.47,1612.36,12
MACH-01,2025-06-17 03:00:00,53.572,199.567,226.8,1599.96,10
MACH-01,2025-06-17 04:00:00,51.652,201.018,227.21,1581.46,12
MACH-01,2025-06-17 05:00:00,56.322,201.481,229.7,1653.56,43
MACH-01,2025-06-17 06:00:00,54.942,201.523,229.07,1636.76,48
MACH-01,2025-06-17 07:00:00,55.362,202.088,228.98,1634.26,45
MACH-01,2025-06-17 08:00:00,54.002,201.073,228.58,1662.26,49
MACH-01,2025-06-17 09:00:00,53.402,200.016,228.07,1640.96,50
MACH-01,2025-06-17 10:00:00,51.512,201.273,228.44,1627.96,53
MACH-01,2025-06-17 11:00:00,48.772,199.671,226.96,1583.76,47
MACH-01,2025-06-17 12:00:00,49.172,200.074,227.29,1587.06,46
MACH-01,2025-06-17 13:00:00,47.832,197.673,228.22,1616.56,47
MACH-01,2025-06-17 14:00:00,48.292,199.383,226.67,1626.46,49
MACH-01,2025-06-17 15:00:00,46.242,199.028,226.44,1614.16,48
MACH-01,2025-06-17 16:00:00,43.792,197.6,226.32,1547.56,40
MACH-01,2025-06-17 17:00:00,46.332,199.74,226.06,1612.36,45
MACH-01,2025-06-17 18:00:00,44.672,199.18,226.46,1590.66,40
MACH-01,2025-06-17 19:00:00,46.372,200.215,227.06,1600.96,42
MACH-01,2025-06-17 20:00:00,46.862,198.914,226.35,1603.56,43
MACH-01,2025-06-17 21:00:00,50.342,201.257,227.01,1580.26,53
MACH-01,2025-06-17 22:00:00,48.902,198.776,226.94,1584.76,21
MACH-01,2025-06-17 23:00:00,47.462,199.387,226.89,1551.96,22
MACH-01,2025-06-18 00:00:00,49.872,200.313,228.07,1577.36,28
MACH-01,2025-06-18 01:00:00,51.292,197.695,227.53,1572.16,15
MACH-01,2025-06-18 02:00:00,50.872,200.436,227.57,1592.36,27
MACH-01,2025-06-18 03:00:00,50.062,202.01,227.54,1590.56,17
MACH-01,2025-06-18 04:00:00,53.652,201.475,228.57,1615.56,17
MACH-01,2025-06-18 05:00:00,54.162,201.088,229.39,1597.26,43
MACH-01,2025-06-18 06:00:00,53.782,202.205,229.01,1602.16,41
MACH-01,2025-06-18 07:00:00,54.842,200.631,228.09,1628.06,54
MACH-01,2025-06-18 08:00:00,53.932,200.882,228.41,1582.66,50
MACH-01,2025-06-18 09:00:00,53.502,202.42,229.06,1631.76,48
MACH-01,2025-06-18 10:00:00,49.672,199.046,227.62,1592.26,40
MACH-01,2025-06-18 11:00:00,49.362,198.032,228.05,1611.86,43
MACH-01,2025-06-18 12:00:00,48.142,199.226,227.34,1601.06,47
MACH-01,2025-06-18 13:00:00,46.702,200.419,226.12,1627.76,50
MACH-01,2025-06-18 14:00:00,45.432,198.946,227.21,1605.16,43
MACH-01,2025-06-18 15:00:00,46.142,199.11,227.47,1608.96,49
MACH-01,2025-06-18 16:00:00,45.632,199.54,225.67,1570.26,44
MACH-01,2025-06-18 17:00:00,44.262,198.964,225.95,1589.96,44
MACH-01,2025-06-18 18:00:00,44.952,199.231,227.62,1590.76,49
MACH-01,2025-06-18 19:00:00,,199.255,226.54,1586.56,47
MACH-01,2025-06-18 20:00:00,,198.715,227.06,1581.56,45
MACH-01,2025-06-18 21:00:00,,200.002,226.92,1619.66,52
MACH-01,2025-06-18 22:00:00,,198.848,226.15,1612.16,23
MACH-01,2025-06-18 23:00:00,,199.774,225.96,1578.46,22
MACH-01,2025-06-19 00:00:00,,200.942,227.66,1545.46,25
MACH-01,2025-06-19 01:00:00,50.682,200.93,227.14,1548.66,18
MACH-01,2025-06-19 02:00:00,52.382,199.759,228.31,1589.26,24
MACH-01,2025-06-19 03:00:00,52.682,200.501,227.5,1578.66,21
MACH-01,2025-06-19 04:00:00,52.852,199.26,228.34,1588.56,21
MACH-01,2025-06-19 05:00:00,57.282,202.956,229.21,1609.26,52
MACH-01,2025-06-19 06:00:00,54.632,201.777,228.43,1613.46,43
MACH-01,2025-06-19 07:00:00,55.282,202.145,227.98,1610.46,48
MACH-01,2025-06-19 08:00:00,52.992,199.489,228.16,1618.16,40
MACH-01,2025-06-19 09:00:00,53.212,199.901,227.34,1608.96,50
MACH-01,2025-06-19 10:00:00,52.082,200.688,228.41,1619.56,48
MACH-01,2025-06-19 11:00:00,48.552,198.856,228.02,1623.56,50
MACH-01,2025-06-19 12:00:00,48.482,199.251,228.02,1598.36,48
MACH-01,2025-06-19 13:00:00,45.732,198.684,226.5,1598.56,44
MACH-01,2025-06-19 14:00:00,45.472,199.412,227.73,1621.16,49
MACH-01,2025-06-19 15:00:00,46.542,199.603,227.69,1580.96,54
MACH-01,2025-06-19 16:00:00,45.532,197.806,227.2,1598.86,47
MACH-01,2025-06-19 17:00:00,46.312,195.76,226.83,1604.76,46
MACH-01,2025-06-19 18:00:00,46.312,198.542,227.38,1599.66,54
MACH-01,2025-06-19 19:00:00,45.392,198.962,227.53,1576.66,48
MACH-01,2025-06-19 20:00:00,48.882,199.721,226.9,1551.96,46
MACH-01,2025-06-19 21:00:00,49.532,200.297,228.79,1616.26,50
MACH-01,2025-06-19 22:00:00,46.692,,226.15,1573.76,22
MACH-01,2025-06-19 23:00:00,49.132,,227.69,1559.26,26
MACH-01,2025-06-20 00:00:00,49.162,,228.03,1588.06,28
MACH-01,2025-06-20 01:00:00,51.642,,227.27,1579.86,30
MACH-01,2025-06-20 02:00:00,50.272,,226.86,1584.66,17
MACH-01,2025-06-20 03:00:00,54.242,,227.9,1567.56,22
MACH-01,2025-06-20 04:00:00,53.292,,228.36,1596.86,26
MACH-01,2025-06-20 05:00:00,56.082,,229.08,1644.06,47
MACH-01,2025-06-20 06:00:00,54.822,,228.5,1676.76,49
MACH-01,2025-06-20 07:00:00,53.992,,228.72,1644.16,45
MACH-01,2025-06-20 08:00:00,54.112,,229.09,1649.96,51
MACH-01,2025-06-20 09:00:00,52.652,200.806,228.3,1625.36,46
MACH-01,2025-06-20 10:00:00,50.702,199.82,228.35,1612.06,46
MACH-01,2025-06-20 11:00:00,49.152,201.222,227.41,1589.36,48
MACH-01,2025-06-20 12:00:00,47.642,199.197,227.29,1588.76,48
MACH-01,2025-06-20 13:00:00,46.752,197.401,227.31,1606.56,48
MACH-01,2025-06-20 14:00:00,45.022,198.749,226.59,1572.26,43
MACH-01,2025-06-20 15:00:00,45.772,197.843,226.78,1612.76,50
MACH-01,2025-06-20 16:00:00,46.212,198.732,227.23,1618.66,48
MACH-01,2025-06-20 17:00:00,46.172,199.008,225.98,1607.66,47
MACH-01,2025-06-20 18:00:00,45.692,199.7,227.77,1592.96,50
MACH-01,2025-06-20 19:00:00,47.502,199.174,226.66,1569.16,50
MACH-01,2025-06-20 20:00:00,47.712,200.283,227.46,1593.56,50
MACH-01,2025-06-20 21:00:00,49.292,198.943,227.17,1611.56,50
MACH-01,2025-06-20 22:00:00,47.262,197.069,227.01,1574.56,27
MACH-01,2025-06-20 23:00:00,48.802,200.084,228.15,1557.06,20
MACH-01,2025-06-21 00:00:00,50.732,198.765,227.78,1544.66,24
MACH-01,2025-06-21 01:00:00,51.192,199.618,228.28,1606.06,24
MACH-01,2025-06-21 02:00:00,50.862,199.935,227.16,1578.76,16
MACH-01,2025-06-21 03:00:00,54.282,200.174,227.64,1617.46,27
MACH-01,2025-06-21 04:00:00,52.922,200.688,228.54,1568.96,19
MACH-01,2025-06-21 05:00:00,57.622,201.61,229.66,1639.46,52
MACH-01,2025-06-21 06:00:00,55.722,201.89,229.05,1635.86,44
MACH-01,2025-06-21 07:00:00,54.602,200.5,230.02,1639.96,49
MACH-01,2025-06-21 08:00:00,53.662,201.661,228.96,1617.56,50
MACH-01,2025-06-21 09:00:00,51.992,200.982,226.83,1655.26,50
MACH-01,2025-06-21 10:00:00,50.532,200.845,228.11,1611.66,42
MACH-01,2025-06-21 11:00:00,50.082,199.471,227.17,1611.86,51
MACH-01,2025-06-21 12:00:00,48.762,200.862,227.89,1620.16,50
MACH-01,2025-06-21 13:00:00,48.052,200.06,227.44,1595.26,45
MACH-01,2025-06-21 14:00:00,46.882,197.81,226.63,1595.86,50
MACH-01,2025-06-21 15:00:00,45.352,196.916,227.08,1591.46,47
MACH-01,2025-06-21 16:00:00,45.452,200.192,226.69,1595.06,54
MACH-01,2025-06-21 17:00:00,44.982,198.484,227.26,1585.86,52
MACH-01,2025-06-21 18:00:00,43.712,198.849,227.27,1571.66,44
MACH-01,2025-06-21 19:00:00,46.132,198.504,226.27,1602.66,45
MACH-01,2025-06-21 20:00:00,49.802,201.328,227.45,1597.66,54
MACH-01,2025-06-21 21:00:00,50.162,198.774,227.23,1616.46,45
MACH-01,2025-06-21 22:00:00,46.552,198.213,227.78,1551.96,24
MACH-01,2025-06-21 23:00:00,46.732,199.26,226.98,1588.16,22
MACH-01,2025-06-22 00:00:00,49.702,199.071,227.52,1534.66,13
MACH-01,2025-06-22 01:00:00,49.362,198.409,226.79,1546.06,2
MACH-01,2025-06-22 02:00:00,49.532,200.331,226.74,1575.16,11
MACH-01,2025-06-22 03:00:00,51.362,199.688,227.9,1587.36,6
MACH-01,2025-06-22 04:00:00,50.382,200.423,227.8,1569.36,7
MACH-01,2025-06-22 05:00:00,51.622,202.922,226.13,1548.76,11
MACH-01,2025-06-22 06:00:00,50.662,199.324,226.5,1558.96,9
MACH-01,2025-06-22 07:00:00,50.542,199.591,227.21,1592.56,15
MACH-01,2025-06-22 08:00:00,49.842,198.654,226.77,1546.46,14
MACH-01,2025-06-22 09:00:00,46.692,199.388,226.82,1567.06,1
MACH-01,2025-06-22 10:00:00,45.292,198.946,226.15,1548.06,3
MACH-01,2025-06-22 11:00:00,46.802,199.223,226.06,1527.46,10
MACH-01,2025-06-22 12:00:00,43.152,198.117,226.33,1509.16,7
MACH-01,2025-06-22 13:00:00,41.692,197.603,226.64,1538.36,11
MACH-01,2025-06-22 14:00:00,42.452,196.145,224.95,1531.46,11
MACH-01,2025-06-22 15:00:00,41.042,196.345,224.56,1533.56,12
MACH-01,2025-06-22 16:00:00,39.452,197.509,225.38,1532.96,8
MACH-01,2025-06-22 17:00:00,41.062,197.187,226.07,1505.46,11
MACH-01,2025-06-22 17:00:00,41.055,197.171,226.039,1505.423,11
MACH-01,2025-06-22 18:00:00,40.322,195.259,223.92,1514.76,9
MACH-01,2025-06-22 19:00:00,41.392,198.631,225.52,1524.96,10
MACH-01,2025-06-22 20:00:00,43.472,198.634,226.56,1514.86,14
MACH-01,2025-06-22 21:00:00,43.862,198.206,226.1,1551.06,11
MACH-01,2025-06-22 22:00:00,44.832,195.375,226.73,1515.86,12
MACH-01,2025-06-22 23:00:00,47.202,199.209,227.54,1538.36,8
MACH-01,2025-06-23 00:00:00,51.372,198.692,227.77,1601.76,24
MACH-01,2025-06-23 01:00:00,50.872,200.616,227.57,1600.96,23
MACH-01,2025-06-23 02:00:00,53.332,199.012,227.66,1596.76,24
MACH-01,2025-06-23 03:00:00,51.632,200.512,227.56,1550.76,23
MACH-01,2025-06-23 04:00:00,52.932,200.225,228.51,1585.16,18
MACH-01,2025-06-23 05:00:00,57.762,202.314,228.78,1666.66,52
MACH-01,2025-06-23 06:00:00,54.972,200.866,229.49,1635.06,48
MACH-01,2025-06-23 07:00:00,55.792,203.09,229.77,1642.26,57
MACH-01,2025-06-23 08:00:00,52.792,200.644,228.73,1648.76,41
MACH-01,2025-06-23 09:00:00,50.912,202.01,227.68,1586.76,46
MACH-01,2025-06-23 10:00:00,50.462,200.77,228.78,1593.86,49
MACH-01,2025-06-23 11:00:00,51.212,200.402,227.89,1611.96,53
MACH-01,2025-06-23 12:00:00,48.412,198.927,227.25,1620.36,40
MACH-01,2025-06-23 13:00:00,46.582,198.407,226.9,1589.16,50
MACH-01,2025-06-23 14:00:00,46.012,199.172,225.83,1590.16,49
MACH-01,2025-06-23 15:00:00,46.172,196.619,226.86,1607.96,46
MACH-01,2025-06-23 16:00:00,45.622,198.846,226.6,1582.86,53
MACH-01,2025-06-23 17:00:00,43.282,199.095,225.54,1593.16,50
MACH-01,2025-06-23 18:00:00,45.652,196.249,227.04,1604.36,51
MACH-01,2025-06-23 19:00:00,47.112,199.176,228.25,1610.66,49
MACH-01,2025-06-23 20:00:00,48.782,199.891,226.98,1636.66,51
MACH-01,2025-06-23 21:00:00,48.772,199.323,226.46,1602.66,42
MACH-01,2025-06-23 22:00:00,47.532,199.792,226.81,1555.36,25
MACH-01,2025-06-23 23:00:00,47.442,199.114,226.86,1589.76,24
MACH-01,2025-06-24 00:00:00,50.082,199.37,227.57,1579.96,23
MACH-01,2025-06-24 01:00:00,52.272,199.552,227.94,1561.06,25
MACH-01,2025-06-24 02:00:00,52.832,200.136,227.41,1599.86,25
MACH-01,2025-06-24 03:00:00,51.432,200.82,227.05,1549.66,22
MACH-01,2025-06-24 04:00:00,53.472,200.321,227.52,1587.76,25
MACH-01,2025-06-24 05:00:00,53.972,201.075,228.84,1607.66,43
MACH-01,2025-06-24 06:00:00,56.402,201.315,229.69,1653.26,54
MACH-01,2025-06-24 07:00:00,54.182,200.861,229.02,1670.86,47
MACH-01,2025-06-24 08:00:00,54.632,200.727,227.95,1623.76,43
MACH-01,2025-06-24 09:00:00,53.952,200.611,228.37,1610.36,47
MACH-01,2025-06-24 10:00:00,51.152,200.203,228.83,1580.96,47
MACH-01,2025-06-24 11:00:00,51.442,200.176,227.69,1650.06,52
MACH-01,2025-06-24 12:00:00,49.382,201.345,228.01,1586.16,51
MACH-01,2025-06-24 13:00:00,47.662,198.991,227.98,1613.26,50
MACH-01,2025-06-24 14:00:00,46.172,198.203,227.34,1578.16,41
MACH-01,2025-06-24 15:00:00,44.842,198.457,226.54,1585.46,46
MACH-01,2025-06-24 16:00:00,43.622,197.445,227.15,1557.36,46
MACH-01,2025-06-24 17:00:00,45.272,198.766,226.66,1574.46,56
MACH-01,2025-06-24 18:00:00,45.432,198.346,226.73,1579.46,49
MACH-01,2025-06-24 19:00:00,46.572,198.138,226.95,1582.66,46
MACH-01,2025-06-24 20:00:00,47.642,200.932,228.09,1581.16,50
MACH-01,2025-06-24 21:00:00,48.092,200.615,227.67,1614.76,53
MACH-01,2025-06-24 22:00:00,47.082,198.451,226.5,1576.46,28
MACH-01,2025-06-24 23:00:00,47.332,197.919,227.13,1571.66,25
MACH-01,2025-06-25 00:00:00,48.482,200.174,227.41,1584.06,20
MACH-01,2025-06-25 01:00:00,50.832,199.598,227.83,1595.06,25
MACH-01,2025-06-25 02:00:00,54.402,201.503,227.81,1614.26,23
MACH-01,2025-06-25 03:00:00,52.872,199.619,227.88,1590.46,28
MACH-01,2025-06-25 04:00:00,54.552,199.723,227.61,1573.06,24
MACH-01,2025-06-25 05:00:00,55.122,203.054,229.2,1653.96,46
MACH-01,2025-06-25 06:00:00,56.472,202.753,228.42,1631.76,49
MACH-01,2025-06-25 07:00:00,54.852,200.6,228.8,1627.06,52
MACH-01,2025-06-25 08:00:00,54.282,200.802,227.89,1612.36,51
MACH-01,2025-06-25 09:00:00,53.022,199.152,227.31,1608.36,43
MACH-01,2025-06-25 10:00:00,50.932,200.667,227.94,1616.36,46
MACH-01,2025-06-25 11:00:00,49.762,198.674,226.91,1617.56,47
MACH-01,2025-06-25 12:00:00,50.062,200.107,227.91,1591.46,52
MACH-01,2025-06-25 13:00:00,49.052,197.084,227.28,1628.16,57
MACH-01,2025-06-25 14:00:00,45.092,197.135,226.21,1603.56,41
MACH-01,2025-06-25 15:00:00,46.622,199.015,227.7,1583.36,53
MACH-01,2025-06-25 16:00:00,45.912,199.475,226.64,1597.46,48
MACH-01,2025-06-25 17:00:00,45.792,199.431,226.28,1563.96,52
MACH-01,2025-06-25 18:00:00,46.882,196.788,227.0,1622.26,42
MACH-01,2025-06-25 19:00:00,47.052,197.79,227.73,1616.16,55
MACH-01,2025-06-25 20:00:00,46.232,200.276,227.05,1617.96,47
MACH-01,2025-06-25 21:00:00,48.042,199.98,226.96,1611.76,48
MACH-01,2025-06-25 22:00:00,47.422,197.694,227.38,1551.96,17
MACH-01,2025-06-25 23:00:00,50.012,199.445,226.75,1604.26,27
MACH-01,2025-06-26 00:00:00,49.672,200.132,227.15,1551.66,25
MACH-01,2025-06-26 01:00:00,51.542,199.733,227.91,1601.36,22
MACH-01,2025-06-26 02:00:00,52.242,199.103,228.21,1579.06,28
MACH-01,2025-06-26 03:00:00,53.722,199.29,228.0,1588.56,23
MACH-01,2025-06-26 04:00:00,53.322,201.967,228.41,1614.96,28
MACH-01,2025-06-26 05:00:00,55.382,201.222,229.43,1636.46,44
MACH-01,2025-06-26 06:00:00,57.902,200.864,229.04,1637.66,50
MACH-01,2025-06-26 07:00:00,55.192,202.103,228.91,1642.26,50
MACH-01,2025-06-26 08:00:00,54.982,201.779,228.4,1619.86,47
MACH-01,2025-06-26 09:00:00,51.002,200.779,228.29,1594.06,40
MACH-01,2025-06-26 10:00:00,50.602,201.029,228.1,1643.86,44
MACH-01,2025-06-26 11:00:00,48.762,199.818,227.07,1608.56,36
MACH-01,2025-06-26 12:00:00,48.782,199.594,228.1,1617.06,57
MACH-01,2025-06-26 13:00:00,47.612,198.488,226.57,1586.76,47
MACH-01,2025-06-26 14:00:00,47.172,200.187,226.85,1596.76,48
MACH-01,2025-06-26 15:00:00,45.622,196.906,227.34,1543.96,43
MACH-01,2025-06-26 16:00:00,44.772,198.46,226.16,1572.86,46
MACH-01,2025-06-26 17:00:00,46.582,199.384,227.25,1587.66,47
MACH-01,2025-06-26 18:00:00,46.972,199.758,226.34,1610.16,56
MACH-01,2025-06-26 19:00:00,45.702,201.356,227.56,1599.86,49
MACH-01,2025-06-26 20:00:00,48.502,199.134,227.77,1593.26,48
MACH-01,2025-06-26 21:00:00,50.502,201.118,227.54,1552.76,46
MACH-01,2025-06-26 22:00:00,47.612,199.31,227.58,1568.36,25
MACH-01,2025-06-26 23:00:00,48.222,198.91,227.84,1590.56,23
MACH-01,2025-06-27 00:00:00,49.292,199.958,227.7,1591.56,21
MACH-01,2025-06-27 01:00:00,50.662,201.011,227.18,1567.76,21
MACH-01,2025-06-27 02:00:00,53.782,202.529,228.31,1582.26,19
MACH-01,2025-06-27 03:00:00,52.342,200.101,226.97,1594.86,28
MACH-01,2025-06-27 04:00:00,53.262,200.445,228.24,1591.36,27
MACH-01,2025-06-27 05:00:00,57.432,200.662,228.94,1656.66,49
MACH-01,2025-06-27 06:00:00,56.842,202.215,229.44,1657.66,57
MACH-01,2025-06-27 07:00:00,53.942,202.278,228.79,1613.06,47
MACH-01,2025-06-27 08:00:00,55.352,200.997,229.73,1645.16,51
MACH-01,2025-06-27 09:00:00,56.262,201.939,228.24,1611.36,49
MACH-01,2025-06-27 10:00:00,51.342,200.991,228.4,1624.26,44
MACH-01,2025-06-27 11:00:00,51.632,199.125,227.54,1627.96,54
MACH-01,2025-06-27 12:00:00,48.292,200.71,228.2,1613.26,49
MACH-01,2025-06-27 13:00:00,46.752,200.598,227.27,1541.76,43
MACH-01,2025-06-27 14:00:00,46.882,199.277,227.46,1561.76,43
MACH-01,2025-06-27 15:00:00,45.072,199.91,226.87,1583.56,51
MACH-01,2025-06-27 16:00:00,46.642,198.308,226.98,1565.06,48
MACH-01,2025-06-27 17:00:00,47.552,198.646,225.51,1611.06,48
MACH-01,2025-06-27 18:00:00,46.062,197.786,225.69,1589.56,44
MACH-01,2025-06-27 19:00:00,46.742,198.996,227.35,1590.36,53
MACH-01,2025-06-27 20:00:00,48.942,200.306,226.58,1590.16,51
MACH-01,2025-06-27 21:00:00,48.762,199.829,227.73,1607.96,40
MACH-01,2025-06-27 22:00:00,46.512,198.095,226.51,1610.96,32
MACH-01,2025-06-27 23:00:00,49.432,199.967,227.04,1601.26,25
MACH-01,2025-06-28 00:00:00,49.102,199.631,226.31,1568.46,20
MACH-01,2025-06-28 01:00:00,50.772,200.256,227.84,1587.06,18
MACH-01,2025-06-28 02:00:00,54.022,200.502,228.39,1592.86,26
MACH-01,2025-06-28 03:00:00,52.672,201.023,228.77,1601.66,25
MACH-01,2025-06-28 04:00:00,54.002,201.877,227.77,1567.66,20
MACH-01,2025-06-28 05:00:00,57.262,201.715,229.22,1618.16,53
MACH-01,2025-06-28 06:00:00,55.702,201.626,229.12,1649.66,45
MACH-01,2025-06-28 07:00:00,54.572,203.446,228.8,1641.96,56
MACH-01,2025-06-28 08:00:00,53.002,200.783,228.73,1635.66,54
MACH-01,2025-06-28 09:00:00,53.602,201.108,228.34,1642.36,50
MACH-01,2025-06-28 10:00:00,50.382,201.403,226.92,1604.06,43
MACH-01,2025-06-28 11:00:00,49.912,201.373,227.89,1641.06,45
MACH-01,2025-06-28 12:00:00,49.312,197.745,227.91,1626.96,48
MACH-01,2025-06-28 13:00:00,48.822,199.119,227.6,1598.36,54
MACH-01,2025-06-28 14:00:00,46.832,198.494,227.15,1543.56,49
MACH-01,2025-06-28 15:00:00,46.642,196.712,227.72,1585.96,47
MACH-01,2025-06-28 16:00:00,45.932,198.231,227.21,1613.66,53
MACH-01,2025-06-28 17:00:00,44.682,198.054,226.19,1617.46,45
MACH-01,2025-06-28 18:00:00,44.312,199.649,227.33,1575.66,39
MACH-01,2025-06-28 19:00:00,46.352,198.838,227.6,1624.36,56
MACH-01,2025-06-28 20:00:00,46.912,198.415,227.26,1580.56,44
MACH-01,2025-06-28 21:00:00,48.597,201.566,227.564,1598.035,49
MACH-01,2025-06-28 21:00:00,48.592,201.592,227.57,1598.06,49
MACH-01,2025-06-28 22:00:00,47.022,197.524,227.5,1587.86,25
MACH-01,2025-06-28 23:00:00,50.352,200.851,227.44,1605.56,27
MACH-01,2025-06-29 00:00:00,47.912,199.376,227.29,1575.76,10
MACH-01,2025-06-29 01:00:00,50.682,198.001,226.35,1587.56,9
MACH-01,2025-06-29 02:00:00,50.502,200.408,227.22,1535.56,7
MACH-01,2025-06-29 03:00:00,50.242,198.572,227.15,1597.46,11
MACH-01,2025-06-29 04:00:00,53.632,199.048,227.11,1587.46,13
MACH-01,2025-06-29 05:00:00,53.212,198.429,227.68,1584.76,12
MACH-01,2025-06-29 06:00:00,51.822,200.254,226.97,1547.86,8
MACH-01,2025-06-29 07:00:00,51.452,200.993,227.59,1550.96,13
MACH-01,2025-06-29 08:00:00,49.782,199.458,227.51,1544.86,16
MACH-01,2025-06-29 09:00:00,47.122,197.497,226.52,1521.26,7
MACH-01,2025-06-29 10:00:00,46.292,199.493,225.57,1549.26,6
MACH-01,2025-06-29 11:00:00,42.442,196.943,226.19,1542.16,3
MACH-01,2025-06-29 12:00:00,42.962,198.903,226.53,1548.36,11
MACH-01,2025-06-29 13:00:00,43.432,197.673,225.2,1511.16,9
MACH-01,2025-06-29 14:00:00,41.562,197.675,224.75,1502.26,0
MACH-01,2025-06-29 15:00:00,40.722,196.507,225.92,1495.46,12
MACH-01,2025-06-29 16:00:00,41.242,194.929,224.81,1504.26,4
MACH-01,2025-06-29 17:00:00,40.342,195.384,225.52,1537.26,8
MACH-01,2025-06-29 18:00:00,41.552,197.14,224.7,1521.06,4
MACH-01,2025-06-29 19:00:00,43.612,196.511,224.66,1542.26,17
MACH-01,2025-06-29 20:00:00,43.042,196.552,225.19,1553.56,10
MACH-01,2025-06-29 21:00:00,43.692,199.044,226.2,1546.96,9
MACH-01,2025-06-29 22:00:00,46.162,198.407,226.09,1554.46,9
MACH-01,2025-06-29 23:00:00,45.852,199.713,226.25,1543.46,10
MACH-01,2025-06-30 00:00:00,50.762,199.011,227.23,1569.36,20
MACH-01,2025-06-30 01:00:00,51.332,199.58,227.67,1557.36,19
MACH-01,2025-06-30 02:00:00,51.962,201.024,228.02,1592.96,21
MACH-01,2025-06-30 03:00:00,54.702,200.967,228.59,1584.56,25
MACH-01,2025-06-30 04:00:00,52.452,200.476,227.96,1605.36,18
MACH-01,2025-06-30 05:00:00,58.012,202.45,228.71,1670.86,45
MACH-01,2025-06-30 06:00:00,56.892,203.186,228.7,1598.66,48
MACH-01,2025-06-30 07:00:00,54.822,201.73,228.62,1635.76,43
MACH-01,2025-06-30 08:00:00,55.352,200.168,228.82,1599.96,49
MACH-01,2025-06-30 09:00:00,52.812,199.409,227.33,1597.36,37
MACH-01,2025-06-30 10:00:00,52.062,201.658,227.9,1625.66,52
MACH-01,2025-06-30 11:00:00,47.912,199.042,227.41,1606.06,41
MACH-01,2025-06-30 12:00:00,50.132,199.427,227.67,1587.96,52
MACH-01,2025-06-30 13:00:00,46.502,199.156,227.41,1600.56,52
MACH-01,2025-06-30 14:00:00,46.352,198.187,226.73,1585.06,51
MACH-01,2025-06-30 15:00:00,45.002,199.466,227.61,1567.86,47
MACH-01,2025-06-30 16:00:00,45.282,198.968,226.15,1571.46,48
MACH-01,2025-06-30 17:00:00,45.932,200.427,227.22,1587.26,53
MACH-01,2025-06-30 18:00:00,44.542,197.797,226.97,1565.56,41
MACH-01,2025-06-30 19:00:00,48.412,198.833,226.94,1580.26,45
MACH-01,2025-06-30 20:00:00,47.442,200.054,227.12,1637.36,53
MACH-01,2025-06-30 21:00:00,48.942,200.444,227.75,1597.56,47
MACH-01,2025-06-30 22:00:00,47.422,198.662,227.35,1576.96,22
MACH-01,2025-06-30 23:00:00,49.502,199.031,226.14,1567.56,24
MACH-01,2025-07-01 00:00:00,48.432,199.488,227.02,1578.56,17
MACH-01,2025-07-01 01:00:00,50.052,200.756,227.58,1610.06,21
MACH-01,2025-07-01 02:00:00,52.572,200.154,228.62,1580.76,23
MACH-01,2025-07-01 03:00:00,52.782,200.612,227.84,1600.86,21
MACH-01,2025-07-01 04:00:00,53.582,202.177,227.97,1580.86,19
MACH-01,2025-07-01 05:00:00,55.942,202.456,230.11,1630.86,53
MACH-01,2025-07-01 06:00:00,55.222,200.55,229.31,1621.36,47
MACH-01,2025-07-01 07:00:00,54.472,199.865,228.55,1642.46,50
MACH-01,2025-07-01 08:00:00,54.052,201.63,228.11,1647.76,49
MACH-01,2025-07-01 09:00:00,53.762,201.766,229.16,1642.06,43
